site,context,date,call type,syntax,dB,length,position,duration,break,disttomax,peak freq(max),min freq(max),max freq(max),bandw(max),entropy(max),hnr(max),row_id,num.cach,coder,min,:,sec,comment,quality,context_comment,start time,end time,length-position,Location
wdump,food,20190227,ad,1a10d,-37,11,10,0.074,0.046,0.03,4560,3910,5210,1290,0.461,11.43,5032,,HJ,0,:,24.54,,,,24.543,24.62,1,NDSP
wdump,food,20190227,ad,1a10d,-37,11,11,0.076,0.068,0.02,4470,3350,5210,1850,0.499,11.51,5033,,HJ,0,:,24.69,,,,24.685,24.76,0,NDSP
wdump,food,20190227,d,5d,-36,6,1,0.1,_,0.04,4170,3610,5640,2020,0.523,10.59,5034,,HJ,0,:,25.32,,,,25.322,25.42,5,NDSP
wdump,food,20190227,d,5d,-36,6,2,0.104,0.056,0.05,4170,3610,4820,1200,0.492,10.23,5035,,HJ,0,:,25.48,,,,25.479,25.58,4,NDSP
wdump,food,20190227,d,5d,-36,6,3,0.105,0.052,0.04,4220,3700,4860,1160,0.521,11.88,5036,,HJ,0,:,25.64,,,,25.636,25.74,3,NDSP
wdump,food,20190227,d,5d,-36,6,4,0.111,0.058,0.05,4260,3830,4860,1030,0.444,11.68,5037,,HJ,0,:,25.8,,,,25.8,25.91,2,NDSP
wdump,food,20190227,d,5d,-36,6,5,0.105,0.058,0.04,4170,3740,4820,1070,0.461,11.73,5038,,HJ,0,:,25.97,,,,25.97,26.08,1,NDSP
wdump,food,20190227,d,5d,-36,6,6,0.108,0.055,0.07,4260,3780,5290,1500,0.532,11.45,5039,,HJ,0,:,26.13,,,,26.131,26.24,0,NDSP
wdump,food,20190227,d,9d,-34,9,1,0.074,_,0.06,4430,3400,5770,2360,0.547,12.02,5040,,HJ,0,:,28.74,,good,,28.739,28.81,8,NDSP
wdump,food,20190227,d,9d,-34,9,2,0.082,0.037,0.05,4340,3440,4900,1460,0.445,14.68,5041,,HJ,0,:,28.85,,,,28.85,28.93,7,NDSP
wdump,food,20190227,d,9d,-34,9,3,0.075,0.04,0.06,4430,3400,4990,1590,0.506,13.71,5042,,HJ,0,:,28.97,,,,28.974,29.05,6,NDSP
wdump,food,20190227,d,9d,-34,9,4,0.078,0.037,0.03,4300,3230,4990,1760,0.463,11.06,5043,,HJ,0,:,29.09,,,,29.087,29.17,5,NDSP
wdump,food,20190227,d,9d,-34,9,5,0.075,0.04,0.03,4390,3270,5080,1800,0.478,11.4,5044,,HJ,0,:,29.21,,,,29.206,29.28,4,NDSP
wdump,food,20190227,d,9d,-34,9,6,0.076,0.042,0.06,4130,3530,4950,1420,0.504,14.88,5045,,HJ,0,:,29.32,,,,29.323,29.4,3,NDSP
wdump,food,20190227,d,9d,-34,9,7,0.079,0.044,0.04,4600,3400,5290,1890,0.445,12.93,5046,,HJ,0,:,29.45,,,,29.445,29.53,2,NDSP
wdump,food,20190227,d,9d,-34,9,8,0.074,0.05,0.06,4600,3400,5290,1890,0.46,12.88,5047,,HJ,0,:,29.58,,,,29.576,29.65,1,NDSP
wdump,food,20190227,d,9d,-34,9,9,0.078,0.049,0.06,4600,3440,5340,1890,0.471,13.99,5048,,HJ,0,:,29.7,,,,29.699,29.78,0,NDSP
wdump,food,20190227,overlap,overlap,-34,overlap,overlap,0.103,.,0.04,4260,4170,4820,640,0.481,12.25,5049,,HJ,0,:,34.29,,good,,34.292,34.4,#VALUE!,NDSP
wdump,food,20190227,overlap,overlap,-34,overlap,overlap,0.104,0.059,0.05,4300,4170,5380,1200,0.507,10.78,5050,,HJ,0,:,34.46,,,,34.455,34.56,#VALUE!,NDSP
wdump,food,20190227,d,10d,-34,10,6,0.069,0.04,0.02,4340,3740,5030,1290,0.469,10.93,5051,,HJ,0,:,42.14,,good,,42.141,42.21,4,NDSP
wdump,food,20190227,d,10d,-34,10,7,0.076,0.049,0.03,4470,3400,5210,1800,0.488,9.73,5052,,HJ,0,:,42.26,,,,42.26,42.34,3,NDSP
wdump,food,20190227,d,10d,-34,10,8,0.076,0.052,0.04,4090,3480,4900,1420,0.477,13.43,5053,,HJ,0,:,42.39,,,,42.389,42.47,2,NDSP
wdump,food,20190227,d,10d,-34,10,9,0.076,0.062,0.04,4600,3530,4950,1420,0.502,12.03,5054,,HJ,0,:,42.53,,,,42.528,42.61,1,NDSP
wdump,food,20190227,d,10d,-34,10,10,0.079,0.062,0.06,4560,3480,5160,1670,0.524,10.8,5055,,HJ,0,:,42.67,,,,42.668,42.75,0,NDSP
wdump,food,20190227,hd,1h6d,-34,7,2,0.1,.,0.05,4170,3610,5640,2020,0.515,10.69,5056,,HJ,0,:,45.63,,good,,45.627,45.73,5,NDSP
wdump,food,20190227,hd,1h6d,-34,7,3,0.113,0.05,0.05,4220,3700,5250,1550,0.542,14.29,5057,,HJ,0,:,45.78,,,,45.778,45.89,4,NDSP
wdump,food,20190227,hd,1h6d,-34,7,4,0.105,0.049,0.07,4560,4000,5160,1160,0.52,13,5058,,HJ,0,:,45.94,,,,45.94,46.05,3,NDSP
wdump,food,20190227,hd,1h6d,-34,7,5,0.103,0.063,0.02,4560,4040,4780,730,0.503,10.35,5059,,HJ,0,:,46.11,,,,46.11,46.21,2,NDSP
wdump,food,20190227,hd,1h6d,-34,7,6,0.091,0.034,0.07,4300,3180,4990,1800,0.447,14.71,5060,,HJ,0,:,46.25,,,,46.248,46.34,1,NDSP
wdump,food,20190227,hd,1h6d,-34,7,7,0.085,0.06,0.03,4300,3180,4990,1800,0.478,12.29,5061,,HJ,0,:,46.4,,,,46.4,46.49,0,NDSP
wdump,food,20190227,d,6d,-34,6,1,0.052,_,0.03,3830,3180,5550,2360,0.476,12.61,5062,,HJ,0,:,48.25,,,,48.246,48.3,5,NDSP
wdump,food,20190227,d,6d,-34,6,2,0.046,0.033,0.03,4390,3270,5030,1760,0.487,11.56,5063,,HJ,0,:,48.33,,,,48.332,48.38,4,NDSP
wdump,food,20190227,d,6d,-34,6,3,0.05,0.033,0.04,4560,3350,4780,1420,0.488,8.72,5064,,HJ,0,:,48.41,,,,48.412,48.46,3,NDSP
wdump,food,20190227,d,6d,-34,6,4,0.052,0.037,0.04,4520,3350,4690,1330,0.473,12.35,5065,,HJ,0,:,48.5,,,,48.5,48.55,2,NDSP
wdump,food,20190227,d,5d,-34,5,1,0.094,.,0.04,3740,3660,5030,1370,0.535,12.53,5066,,HJ,0,:,49.08,TUTI?,,,49.075,49.17,4,NDSP
wdump,food,20190227,d,5d,-34,5,2,0.113,0.04,0.05,4130,3610,5640,2020,0.565,9.67,5067,,HJ,0,:,49.21,TUTI?,,,49.21,49.32,3,NDSP
wdump,food,20190227,d,5d,-34,5,3,0.12,0.043,0.02,4390,3910,4990,1070,0.535,8.05,5068,,HJ,0,:,49.37,TUTI?,,,49.367,49.49,2,NDSP
wdump,food,20190227,d,5d,-34,5,4,0.114,0.049,0.06,4090,3660,5380,1720,0.565,10.15,5069,,HJ,0,:,49.54,TUTI?,,,49.536,49.65,1,NDSP
wdump,food,20190227,d,5d,-34,5,5,0.113,0.047,0.07,4170,3610,5250,1630,0.515,11.47,5070,,HJ,0,:,49.7,TUTI?,,,49.699,49.81,0,NDSP
wdump,food,20190227,d,8d,-36,8,1,0.069,_,0.052,4170,3180,4990,1800,0.557,13.79,5071,,,0,:,50.57,,,,50.567,50.636,7,NDSP
wdump,food,20190227,d,8d,-36,8,2,0.074,0.037,0.05,4170,3310,5120,1800,0.533,11.22,5072,,,0,:,50.67,,,,50.674,50.748,6,NDSP
wdump,food,20190227,d,8d,-36,8,3,0.074,0.042,0.043,4260,3350,5210,1850,0.519,12.89,5073,,,0,:,50.79,,,,50.79,50.864,5,NDSP
wdump,food,20190227,d,8d,-36,8,4,0.079,0.052,0.036,4300,3400,5210,1800,0.492,15.7,5074,,,0,:,50.92,,,,50.917,50.996,4,NDSP
wdump,food,20190227,d,8d,-36,8,5,0.082,0.049,0.036,4260,3350,5250,1890,0.509,11.88,5075,,,0,:,51.05,,,,51.046,51.128,3,NDSP
wdump,food,20190227,d,8d,-36,8,6,0.078,0.05,0.056,4300,3400,4900,1500,0.467,12.99,5076,,,0,:,51.18,,,,51.179,51.258,2,NDSP
wdump,food,20190227,d,8d,-36,8,7,0.072,0.055,0.042,4340,3400,4950,1550,0.503,13.01,5077,,,0,:,51.31,,,,51.313,51.385,1,NDSP
wdump,food,20190227,d,8d,-36,8,8,0.072,0.052,0.034,4300,3350,5250,1890,0.531,10.05,5078,,,0,:,51.44,,,,51.438,51.51,0,NDSP
wdump,food,20190227,d,7d,-36,7,1,0.092,_,0.07,3830,3310,5210,1890,0.49,13.74,5079,,HJ,0,:,55.52,,good,,55.517,55.61,6,NDSP
wdump,food,20190227,d,7d,-36,7,2,0.084,0.04,0.04,4170,3310,5160,1850,0.483,14.53,5080,,HJ,0,:,55.65,,,,55.65,55.74,5,NDSP
wdump,food,20190227,d,7d,-36,7,5,0.082,0.046,0.05,4300,3400,4900,1500,0.497,12.65,5081,,HJ,0,:,56.04,,,,56.041,56.12,2,NDSP
wdump,food,20190227,d,7d,-36,7,6,0.087,0.05,0.04,4340,3480,5290,1800,0.524,12.84,5082,,HJ,0,:,56.17,,,,56.174,56.26,1,NDSP
wdump,food,20190227,d,7d,-36,7,7,0.089,0.055,0.07,4300,3400,5250,1850,0.492,17.64,5083,,HJ,0,:,56.32,,,,56.317,56.41,0,NDSP
wdump,food,20190227,d,9d,-36,9,2,0.05,0.029,0.03,3870,3350,4950,1590,0.532,12.73,5084,,HJ,1,:,2.57,,,,62.571,62.62,7,NDSP
wdump,food,20190227,d,9d,-36,9,3,0.052,0.024,0.04,4470,3910,5080,1160,0.494,10.15,5085,,HJ,1,:,2.65,,,,62.647,62.7,6,NDSP
wdump,food,20190227,d,9d,-36,9,4,0.056,0.03,0.03,4470,3870,5120,1240,0.438,9.89,5086,,HJ,1,:,2.73,,,,62.73,62.79,5,NDSP
wdump,food,20190227,d,9d,-36,9,5,0.058,0.024,0.04,4600,3960,4820,860,0.447,9.26,5087,,HJ,1,:,2.81,,,,62.811,62.87,4,NDSP
wdump,food,20190227,d,9d,-36,9,6,0.06,0.029,0.04,4520,3910,4690,770,0.45,13.27,5088,,HJ,1,:,2.9,,,,62.898,62.96,3,NDSP
wdump,food,20190227,d,9d,-36,9,9,0.076,0.044,0.04,4520,3610,5080,1460,0.488,12.71,5089,,HJ,1,:,3.23,,,,63.233,63.31,0,NDSP
wdump,food,20190227,abd,1a1b6d,-34,8,4,0.079,0.037,0.04,4470,3960,5080,1110,0.444,12.63,5090,,HJ,1,:,8.12,,good,,68.12,68.2,4,NDSP
wdump,food,20190227,abd,1a1b6d,-34,8,5,0.078,0.04,0.04,4470,3910,5080,1160,0.477,11.67,5091,,HJ,1,:,8.24,,,,68.24,68.32,3,NDSP
wdump,food,20190227,abd,1a1b6d,-34,8,6,0.072,0.042,0.05,4470,3570,5080,1500,0.44,13.06,5092,,HJ,1,:,8.36,,,,68.361,68.43,2,NDSP
wdump,food,20190227,abd,1a1b6d,-34,8,7,0.071,0.047,0.06,4470,3960,4820,860,0.484,12.23,5093,,HJ,1,:,8.48,,,,68.481,68.55,1,NDSP
wdump,food,20190227,abd,1a1b6d,-34,8,8,0.079,0.052,0.04,4520,3960,5080,1110,0.47,17.63,5094,,HJ,1,:,8.6,,,,68.604,68.68,0,NDSP
wdump,food,20190227,d,5d,-34,6,1,0.072,_,0.05,4300,3350,4470,1110,0.485,13.08,5095,,HJ,1,:,10.95,,good,,70.95,71.02,5,NDSP
wdump,food,20190227,d,5d,-34,6,2,0.087,0.029,0.06,4430,3480,5030,1550,0.488,12.48,5096,,HJ,1,:,11.05,,,,71.051,71.14,4,NDSP
wdump,food,20190227,d,5d,-34,6,3,0.087,0.029,0.06,4560,3530,4730,1200,0.46,10.41,5097,,HJ,1,:,11.17,,,,71.167,71.25,3,NDSP
wdump,food,20190227,d,5d,-34,6,4,0.084,0.033,0.04,4390,3440,4950,1500,0.493,11.53,5098,,HJ,1,:,11.29,,,,71.288,71.37,2,NDSP
wdump,food,20190227,d,5d,-34,6,5,0.084,0.046,0.04,4470,3480,5080,1590,0.519,12.01,5099,,HJ,1,:,11.42,,,,71.418,71.5,1,NDSP
wdump,food,20190227,d,5d,-34,6,6,0.084,0.047,0.05,4130,3570,4780,1200,0.508,10.83,5100,,HJ,1,:,11.55,,,,71.55,71.64,0,NDSP
wdump,food,20190227,d,6d,-34,6,2,0.05,0.026,0.03,4340,3140,5510,2360,0.505,10.81,5101,,HJ,1,:,12.75,,,,72.753,72.8,4,NDSP
wdump,food,20190227,d,6d,-34,6,3,0.056,0.026,0.04,4470,3350,4690,1330,0.456,9.72,5102,,HJ,1,:,12.83,,,,72.83,72.89,3,NDSP
wdump,food,20190227,d,6d,-34,6,4,0.055,0.03,0.04,4470,3870,4650,770,0.428,11.91,5103,,HJ,1,:,12.92,,,,72.917,72.97,2,NDSP
wdump,food,20190227,d,6d,-34,6,5,0.06,0.026,0.03,4470,3870,4690,810,0.444,11.68,5104,,HJ,1,:,13,,,,72.999,73.06,1,NDSP
wdump,food,20190227,d,9d,-34,9,1,0.082,_,0.04,4390,3480,4990,1500,0.464,14.22,5105,,HJ,1,:,19.79,,good,,79.785,79.87,8,NDSP
wdump,food,20190227,d,9d,-34,9,2,0.088,0.03,0.07,4390,3480,4950,1460,0.442,12.61,5106,,HJ,1,:,19.9,,,,79.898,79.99,7,NDSP
wdump,food,20190227,d,9d,-34,9,3,0.085,0.029,0.04,4430,3530,4990,1460,0.441,11.04,5107,,HJ,1,:,20.02,,,,80.015,80.1,6,NDSP
wdump,food,20190227,d,9d,-34,9,4,0.088,0.034,0.05,4430,3530,5030,1500,0.464,15.55,5108,,HJ,1,:,20.14,,,,80.136,80.22,5,NDSP
wdump,food,20190227,d,9d,-34,9,5,0.089,0.039,0.05,4470,3530,5030,1500,0.457,12.61,5109,,HJ,1,:,20.26,,,,80.264,80.35,4,NDSP
wdump,food,20190227,d,9d,-34,9,6,0.092,0.036,0.05,4470,3570,5080,1500,0.48,10.44,5110,,HJ,1,:,20.39,,,,80.39,80.48,3,NDSP
wdump,food,20190227,d,9d,-34,9,7,0.087,0.044,0.04,4470,3440,5420,1980,0.51,13.66,5111,,HJ,1,:,20.53,,,,80.528,80.62,2,NDSP
wdump,food,20190227,d,9d,-34,9,8,0.084,0.049,0.05,4430,3480,4990,1500,0.482,12.99,5112,,HJ,1,:,20.66,,,,80.664,80.75,1,NDSP
wdump,food,20190227,d,9d,-34,9,9,0.095,0.069,0.06,4040,3570,5080,1500,0.458,13.85,5113,,HJ,1,:,20.82,,,,80.818,80.91,0,NDSP
wdump,food,20190227,d,6d,-36,6,3,0.088,0.044,0.055,4900,4340,6370,2020,0.526,14.55,5114,,,1,:,26.57,,,,86.569,86.658,3,NDSP
wdump,food,20190227,d,6d,-36,6,4,0.082,0.049,0.071,5250,4430,6370,1930,0.546,12.16,5115,,,1,:,26.71,,,,86.707,86.79,2,NDSP
wdump,food,20190227,d,6d,-36,6,5,0.085,0.056,0.068,5120,4430,6410,1980,0.513,14.13,5116,,,1,:,26.85,,,,86.846,86.932,1,NDSP
wdump,food,20190227,d,6d,-36,6,6,0.091,0.06,0.024,6070,3440,6240,2790,0.574,13.45,5117,,,1,:,26.99,,,,86.993,87.084,0,NDSP
